date,time,latitude,longitude,depth,mag,type,landmark,region
2019-03-13,21:26:38.840000,38.8358333,-122.7966667,1.75,1.27,earthquake,Cobb,CA
2019-03-13,21:21:17.840000,38.8255005,-122.8133316,1.72,0.56,earthquake,The Geysers,CA
2019-03-13,21:11:06.490000,38.8266667,-122.8138333,1.82,2.01,earthquake,The Geysers,CA
2019-03-13,21:00:15.970000,38.8098335,-122.809166,3.49,0.87,earthquake,The Geysers,CA
2019-03-13,20:20:48.440000,46.5618333,-111.9813333,-2,1.75,quarry blast,Montana City,Montana
2019-03-13,20:08:32.930000,40.2495,-121.1928333,2.62,1.45,earthquake,Almanor,CA
2019-03-13,20:01:27.100000,38.8261681,-122.8121643,1.5,0.88,earthquake,The Geysers,CA
2019-03-13,20:01:05.170000,38.8256667,-122.8125,1.55,1.75,earthquake,The Geysers,CA
2019-03-13,20:00:16.270000,32.8193333,-117.0433333,-0.13,0.99,quarry blast,La Mesa,CA
2019-03-13,20:00:15.780000,38.7971649,-122.7536697,1.28,0.43,earthquake,The Geysers,CA
2019-03-13,19:43:43.750000,38.8276672,-122.8115005,1.35,0.56,earthquake,The Geysers,CA
2019-03-13,19:20:33.850000,38.8158333,-122.8183333,3.27,0.67,earthquake,The Geysers,CA
2019-03-13,18:46:15.420000,34.2801667,-118.4206667,7.37,2.77,earthquake,Pacoima,CA
2019-03-13,18:42:24.160000,17.9155,-66.7406,19,1.59,earthquake,Tallaboa,Puerto Rico
2019-03-13,18:39:41.058000,61.5323,-149.9643,45.2,1.3,earthquake,Big Lake,Alaska
2019-03-13,18:30:24.610000,38.7729988,-122.7490005,1.43,0.87,earthquake,The Geysers,CA
2019-03-13,18:18:47.210000,18.2465,-67.2013,26,2,earthquake,La Playa,Puerto Rico
2019-03-13,17:39:34.790000,38.7700005,-122.7363358,1.38,0.77,earthquake,The Geysers,CA
2019-03-13,17:07:49.750000,38.7908325,-122.7613297,0.61,0.88,earthquake,The Geysers,CA
2019-03-13,17:04:20.880000,33.8428333,-117.4888333,-0.53,1.24,quarry blast,Home Gardens,CA
2019-03-13,16:53:02.310000,33.1453333,-116.6273333,4.78,1.04,earthquake,Julian,CA
2019-03-13,16:27:23.260000,38.8218333,-122.8105,1.65,0.65,earthquake,The Geysers,CA
2019-03-13,16:17:45.840000,40.464,-111.9373333,6.5,1.47,earthquake,Bluffdale,Utah
2019-03-13,16:16:05.100000,38.8033333,-122.8218307,-0.59,1.09,earthquake,The Geysers,CA
2019-03-13,16:11:49.890000,38.8056667,-122.8121667,2.05,1.24,earthquake,The Geysers,CA
2019-03-13,15:21:17.530000,38.8144989,-122.809166,1.09,0.91,earthquake,The Geysers,CA
2019-03-13,15:04:58.340000,38.836,-122.8271667,1.55,1.38,earthquake,The Geysers,CA
2019-03-13,14:42:47.780000,38.808,-122.8101667,4.07,0.28,earthquake,The Geysers,CA
2019-03-13,14:37:03.881000,62.1931,-149.7683,13,1.6,earthquake,Y,Alaska
2019-03-13,14:13:53.848000,39.7038,-119.9972,8.2,0.1,earthquake,Cold Springs,Nevada
2019-03-13,14:06:23.350000,33.5538333,-116.6668333,11.71,0.81,earthquake,Anza,CA
2019-03-13,13:59:06.840000,17.949,-66.1706,14,2.27,earthquake,Jobos,Puerto Rico
2019-03-13,13:38:03.250000,38.7538338,-122.7279968,2.42,0.98,earthquake,The Geysers,CA
2019-03-13,13:26:03.550000,38.8256683,-122.783165,1.87,0.56,earthquake,Cobb,CA
2019-03-13,13:01:48.710000,46.498,-114.0831667,10.94,0.76,earthquake,Stevensville,Montana
2019-03-13,12:58:59.902000,61.4607,-149.9802,19.9,2.3,earthquake,Big Lake,Alaska
2019-03-13,12:26:58.240000,33.3121667,-116.3391667,9.62,1.19,earthquake,Borrego Springs,CA
2019-03-13,11:54:56.838000,39.6122,-119.8209,0,-0.3,earthquake,Golden Valley,Nevada
2019-03-13,11:54:09.210000,38.8198333,-122.842,2.23,1.59,earthquake,The Geysers,CA
2019-03-13,11:53:56.020000,38.819,-122.843,2.5,1.32,earthquake,The Geysers,CA
2019-03-13,10:49:06.420000,39.2387,-120.0759,6.2,0.9,earthquake,Tahoe Vista,California
2019-03-13,10:13:14.080000,38.8204994,-122.8126678,3.36,0.69,earthquake,The Geysers,CA
2019-03-13,10:01:42.860000,18.105,-66.7901,9,2.07,earthquake,Adjuntas,Puerto Rico
2019-03-13,09:45:24.690000,34.004,-118.3515,8.26,1.48,earthquake,View Park-Windsor Hills,CA
2019-03-13,09:44:49.300000,47.5535,-121.757666666667,15.3,1.44,earthquake,Snoqualmie,Washington
2019-03-13,09:42:26.870000,18.1466,-65.8908,8,2.18,earthquake,Las Piedras,Puerto Rico
2019-03-13,09:29:58.380000,38.8218333,-122.8093333,3.25,0.27,earthquake,The Geysers,CA
2019-03-13,08:53:01.740000,19.4033337,-155.213501,0.64,1.77,earthquake,Volcano,Hawaii
2019-03-13,08:47:25.160000,38.8371658,-122.7850037,2,0.91,earthquake,Cobb,CA
2019-03-13,08:38:47.520000,35.9685,-120.984,9.85,1.17,earthquake,San Ardo,CA
2019-03-13,08:34:46.380000,38.8206673,-122.8426666,1.84,1,earthquake,The Geysers,CA
2019-03-13,08:17:55.394000,38.537,-118.5554,3.1,0.3,earthquake,Hawthorne,Nevada
2019-03-13,07:43:00.620000,33.9796667,-117.244,14.96,1.27,earthquake,Moreno Valley,CA
2019-03-13,07:34:40.520000,38.8089981,-122.762001,5.18,0.56,earthquake,The Geysers,CA
2019-03-13,07:28:27.820000,33.9795,-117.2441667,13.78,2.68,earthquake,Moreno Valley,CA
2019-03-13,07:27:57.322000,61.4694,-150.0096,32.8,1.3,earthquake,Big Lake,Alaska
2019-03-13,07:11:27.720000,19.417,-155.2835,3.35,1.34,earthquake,Volcano,Hawaii
2019-03-13,06:52:47.820000,38.8173332,-122.8089981,3.11,0.77,earthquake,The Geysers,CA
2019-03-13,06:50:47.760000,31.0115,-87.1781,5,2.2,earthquake,Flomaton,Alabama
2019-03-13,06:31:38.280000,19.4033337,-155.295166,1.54,1.82,earthquake,Volcano,Hawaii
2019-03-13,06:00:27.190000,17.9723,-66.1686,14,1.64,earthquake,Jobos,Puerto Rico
2019-03-13,05:59:43.350000,17.9648,-66.1608,17,1.61,earthquake,Jobos,Puerto Rico
2019-03-13,05:51:26.420000,38.807,-122.8266667,2.48,0.26,earthquake,The Geysers,CA
2019-03-13,05:38:47.440000,17.9548,-66.1645,16,1.61,earthquake,Jobos,Puerto Rico
2019-03-13,05:30:49.460000,33.7025,-116.8253333,17.13,1.41,earthquake,Valle Vista,CA
2019-03-13,05:23:54.680000,38.8258333,-122.7868333,1.28,0.21,earthquake,Cobb,CA
2019-03-13,05:19:29.472000,39.4246,-119.9351,10.8,0,earthquake,Mogul,Nevada
2019-03-13,05:18:12.760000,17.9546,-66.1681,16,2.03,earthquake,Jobos,Puerto Rico
2019-03-13,05:15:59.980000,33.3176667,-116.4106667,7.75,1.26,earthquake,Borrego Springs,CA
2019-03-13,05:06:10.980000,38.0056667,-122.2361667,5.98,1.24,earthquake,Rodeo,CA
2019-03-13,04:49:59.070000,38.8398333,-122.7783333,2.58,0.31,earthquake,Cobb,CA
2019-03-13,04:43:30.140000,19.1981667,-155.4571667,34.72,1.76,earthquake,Pahala,Hawaii
2019-03-13,04:42:10.160000,38.8100014,-122.8258362,1.84,0.93,earthquake,The Geysers,CA
2019-03-13,04:28:47.660000,38.8256667,-122.7868333,0.93,0.19,earthquake,Cobb,CA
2019-03-13,04:27:35.820000,18.0193,-67.2333,14,2.04,earthquake,Boqueron,Puerto Rico
2019-03-13,04:18:38.530000,38.7989998,-122.8183365,3.26,0.34,earthquake,The Geysers,CA
2019-03-13,03:41:44.620000,33.3185,-116.4146667,7.12,2.17,earthquake,Borrego Springs,CA
2019-03-13,03:30:58.290000,17.9536,-66.159,17,1.19,earthquake,Jobos,Puerto Rico
2019-03-13,03:08:25.520000,34.2275,-117.5211667,4.62,0.92,earthquake,Lytle Creek,CA
2019-03-13,02:51:15.040000,38.4048333,-122.4306667,10.03,1.91,earthquake,Yountville,CA
2019-03-13,02:02:52.400000,34.0543333,-117.9536667,14.63,1.29,earthquake,Valinda,CA
2019-03-13,01:54:19.590000,19.4041672,-155.2904968,-0.08,1.9,earthquake,Volcano,Hawaii
2019-03-13,01:42:40.510000,17.9608,-66.1635,17,2.21,earthquake,Jobos,Puerto Rico
2019-03-13,01:27:44.210000,31.0105,-87.2273,5,2.3,earthquake,Flomaton,Alabama
2019-03-13,01:04:33.090000,38.8243333,-122.797,3.7,0.28,earthquake,The Geysers,CA
2019-03-13,00:55:09.730000,38.8233337,-122.7906647,0.65,0.88,earthquake,Cobb,CA
2019-03-13,00:54:38.410000,38.815834,-122.819664,2.22,0.76,earthquake,The Geysers,CA
2019-03-13,00:53:10.450000,38.835,-122.8015,2.11,0.34,earthquake,Cobb,CA
2019-03-13,00:26:16.240000,39.4133333,-123.2741667,1.27,1.89,earthquake,Willits,CA
2019-03-13,00:17:42.790000,17.9381,-66.1513,17,1.11,earthquake,Jobos,Puerto Rico
2019-03-12,23:51:49.610000,17.9618,-66.1695,14,2.54,earthquake,Jobos,Puerto Rico
2019-03-12,23:50:35.100000,17.9626,-66.1595,15,1.72,earthquake,Jobos,Puerto Rico
2019-03-12,23:46:39.210000,17.9555,-66.1688,15,2.59,earthquake,Jobos,Puerto Rico
2019-03-12,23:41:37.400000,38.8248329,-122.7884979,1.37,0.55,earthquake,Cobb,CA
2019-03-12,23:32:22.290000,61.4651,-150.0185,32.3,1.6,earthquake,Big Lake,Alaska
2019-03-12,23:07:16.510000,19.4011669,-155.2878265,0.57,1.81,earthquake,Volcano,Hawaii
2019-03-12,22:49:39.850000,17.9515,-66.1596,16,1.18,earthquake,Jobos,Puerto Rico
2019-03-12,22:34:07.500000,38.0675,-122.219,6.87,1.18,earthquake,Crockett,CA
2019-03-12,22:02:51.970000,32.64,-116.9615,-0.36,1.24,quarry blast,Bonita,CA
2019-03-12,21:44:08.020000,37.6261667,-118.9401667,6,0.55,earthquake,Mammoth Lakes,CA
2019-03-12,21:20:32.820000,36.589,-121.1895,3.52,1.19,earthquake,Pinnacles,CA
2019-03-12,21:19:16.310000,33.5073333,-116.7988333,2.79,0.35,earthquake,Aguanga,CA
2019-03-12,20:40:30.350000,17.9598,-66.1781,15,0.67,earthquake,Jobos,Puerto Rico
2019-03-12,20:34:02.290000,18.0501,-66.1741,7,1.44,earthquake,La Plena,Puerto Rico
2019-03-12,20:28:43.720000,33.4963333,-116.793,4.03,0.37,earthquake,Aguanga,CA
2019-03-12,20:16:25.430000,38.8255,-122.7588333,2.51,0.3,earthquake,Cobb,CA
2019-03-12,20:15:14.470000,19.4151669,-155.2806702,-0.13,1.79,earthquake,Volcano,Hawaii
2019-03-12,19:25:17.549000,61.553,-144.5939,19.8,1.6,earthquake,Chitina,Alaska
2019-03-12,19:15:13.770000,18.0298,-66.1853,8,0.88,earthquake,La Plena,Puerto Rico
2019-03-12,19:13:56.130000,17.963,-66.1775,14,0.67,earthquake,Jobos,Puerto Rico
2019-03-12,19:04:19.360000,46.0056667,-112.4755,-2,1.37,quarry blast,Butte,Montana
2019-03-12,18:44:03.070000,37.623,-118.9398333,6.25,0.41,earthquake,Mammoth Lakes,CA
2019-03-12,18:27:28,38.7768333,-122.7135,2.15,0.36,earthquake,Anderson Springs,CA
2019-03-12,17:58:31.320000,17.9576,-66.1665,15,2.08,earthquake,Jobos,Puerto Rico
2019-03-12,17:55:58.300000,17.9603,-66.1625,15,2.24,earthquake,Jobos,Puerto Rico
2019-03-12,17:52:07.350000,37.635,-118.8851667,5.65,0.75,earthquake,Mammoth Lakes,CA
2019-03-12,17:24:28.610000,17.9821,-66.1716,15,1.36,earthquake,Jobos,Puerto Rico
2019-03-12,17:18:35.930000,17.9603,-66.1585,15,1.67,earthquake,Jobos,Puerto Rico
2019-03-12,17:13:26.150000,34.0641667,-117.4905,4.19,1.02,earthquake,Fontana,CA
2019-03-12,16:35:43.630000,33.4841667,-116.7853333,6.32,0.9,earthquake,Aguanga,CA
2019-03-12,16:29:31.210000,17.9721,-66.1543,16,2.63,earthquake,Jobos,Puerto Rico
2019-03-12,16:03:42.590000,17.9423,-66.1743,14,2.21,earthquake,Jobos,Puerto Rico
2019-03-12,15:59:22.130000,18.0366,-66.1693,10,1.99,earthquake,La Plena,Puerto Rico
2019-03-12,15:45:53.180000,38.828167,-122.7953339,0.55,0.56,earthquake,Cobb,CA
2019-03-12,15:30:10.460000,38.7971649,-122.8113327,3.54,0.55,earthquake,The Geysers,CA
2019-03-12,15:22:25.940000,38.8170013,-122.7813339,1.39,0.55,earthquake,The Geysers,CA
2019-03-12,15:14:25.570000,37.6218333,-118.9418333,5.81,0.73,earthquake,Mammoth Lakes,CA
2019-03-12,15:01:42.400000,37.405,-118.5983333,9.92,0.85,earthquake,Round Valley,CA
2019-03-12,14:57:43.980000,17.9416,-66.1773,16,2.3,earthquake,Jobos,Puerto Rico
2019-03-12,14:41:08.990000,17.9588,-66.1613,15,1.82,earthquake,Jobos,Puerto Rico
2019-03-12,14:36:10.670000,37.6215,-118.944,5.92,0.09,earthquake,Mammoth Lakes,CA
2019-03-12,14:25:34.890000,17.9583,-66.1585,14,2.63,earthquake,Central Aguirre,Puerto Rico
2019-03-12,14:20:59.070000,34.1846667,-117.5071667,4.57,1.05,earthquake,Lytle Creek,CA
2019-03-12,14:15:44.630000,17.9735,-66.1625,14,2.08,earthquake,Jobos,Puerto Rico
2019-03-12,14:14:21.540000,34.0596667,-117.4985,3.1,0.73,earthquake,Glen Avon,CA
2019-03-12,14:11:43.510000,33.491,-116.7858333,4.91,0.36,earthquake,Aguanga,CA
2019-03-12,14:06:39.790000,37.6311667,-118.9453333,4.43,0.08,earthquake,Mammoth Lakes,CA
2019-03-12,13:55:14.870000,17.9616,-66.1523,16,1.6,earthquake,Jobos,Puerto Rico
2019-03-12,13:32:25.050000,18.0035,-66.1671,11,2.14,earthquake,Jobos,Puerto Rico
2019-03-12,13:31:13.740000,17.9455,-66.1713,15,1.77,earthquake,Jobos,Puerto Rico
2019-03-12,13:27:41.270000,17.9561,-66.1551,14,2.89,earthquake,Jobos,Puerto Rico
2019-03-12,12:31:46.780000,33.4873333,-116.7905,4.8,0.56,earthquake,Aguanga,CA
2019-03-12,11:46:39.860000,19.3975,-155.2605,1.63,2.02,earthquake,Volcano,Hawaii
2019-03-12,11:33:17.180000,37.6765,-122.5465,10.12,1.85,earthquake,San Francisco Zoo,CA
2019-03-12,10:51:29.470000,39.7305,-123.5068333,9.84,1.78,earthquake,Laytonville,CA
2019-03-12,10:39:11.510000,39.7303333,-123.5045,9.76,1.88,earthquake,Laytonville,CA
2019-03-12,09:53:36.410000,38.8206673,-122.8460007,2.23,0.57,earthquake,The Geysers,CA
2019-03-12,09:29:39.740000,34.583,-118.0333333,6.74,1.04,earthquake,Palmdale,CA
2019-03-12,08:57:48.810000,38.8178333,-122.8133333,4.85,0.32,earthquake,The Geysers,CA
2019-03-12,08:07:44.730000,36.1015,-89.758,7.72,1.42,earthquake,Steele,Missouri
2019-03-12,08:06:38.520000,40.5636667,-122.1516667,18.87,1.3,earthquake,Millville,CA
2019-03-12,07:49:38.140000,38.8105011,-122.8255005,1.53,1.06,earthquake,The Geysers,CA
2019-03-12,07:45:22.200000,38.7791672,-122.7444992,0.59,0.5,earthquake,The Geysers,CA
2019-03-12,07:15:12.458000,61.4455,-150.0392,39.5,1.5,earthquake,Big Lake,Alaska
2019-03-12,07:04:32.390000,40.4741667,-111.9318333,6.14,0.79,earthquake,Bluffdale,Utah
2019-03-12,06:34:33.390000,35.884,-120.4283333,9,0.5,earthquake,Parkfield,CA
2019-03-12,06:21:32.690000,17.9583,-66.1565,16,1.24,earthquake,Jobos,Puerto Rico
2019-03-12,06:11:01.760000,36.6068333,-89.5738333,13.95,1.62,earthquake,New Madrid,Missouri
2019-03-12,06:09:10.660000,47.6038333333333,-122.3355,23.89,1.31,earthquake,Seattle,Washington
2019-03-12,05:16:00.540000,37.8035,-121.9678333,11.21,2.69,earthquake,San Ramon,CA
2019-03-12,05:13:36.390000,38.8136667,-122.8245,1.76,1.6,earthquake,The Geysers,CA
2019-03-12,05:04:24.400000,38.8013333,-122.8183333,2.88,1.87,earthquake,The Geysers,CA
2019-03-12,05:02:31.630000,33.7098333,-116.8246667,15.57,-0.18,earthquake,Valle Vista,CA
2019-03-12,04:46:34.250000,34.0623333,-117.4941667,4.27,0.84,earthquake,Fontana,CA
2019-03-12,04:36:15.490000,33.4916667,-116.7955,3.59,1.13,earthquake,Aguanga,CA
2019-03-12,04:33:17.250000,33.6225,-116.658,14.81,0.65,earthquake,Anza,CA
2019-03-12,04:31:35.490000,33.4833333,-116.7835,4.95,0.63,earthquake,Aguanga,CA
2019-03-12,04:18:19.060000,34.1485,-117.4158333,6.63,0.84,earthquake,Rialto,CA
2019-03-12,03:48:30.140000,38.8019981,-122.7678299,0.9,0.78,earthquake,The Geysers,CA
2019-03-12,03:41:05.980000,38.8148346,-122.8270035,2.72,0.56,earthquake,The Geysers,CA
2019-03-12,03:31:34.500000,33.3198333,-116.4148333,6.74,1,earthquake,Borrego Springs,CA
2019-03-12,02:49:31.820000,34.3263333,-116.855,3.93,1.06,earthquake,Big Bear City,CA
2019-03-12,02:49:28.920000,34.328,-116.8555,7.6,1.2,earthquake,Big Bear City,CA
2019-03-12,02:47:15.420000,18.5215,-68.427,69,3.17,earthquake,Punta Cana,Dominican Republic
2019-03-12,02:45:41.610000,36.1008333,-89.7593333,7.25,2.69,earthquake,Steele,Missouri
2019-03-12,02:30:27.550000,38.8250008,-122.7983322,1.75,0.88,earthquake,The Geysers,CA
2019-03-12,02:23:18.770000,36.1015,-89.7578333,6.91,2.1,earthquake,Steele,Missouri
2019-03-12,02:15:24.420000,34.053,-117.281,12.11,1.38,earthquake,Loma Linda,CA
2019-03-12,02:02:18.170000,39.3232,-120.1543,9.9,0.9,earthquake,Truckee,California
2019-03-12,01:20:01.110000,19.3974991,-155.2841644,-0.4,1.98,earthquake,Volcano,Hawaii
2019-03-12,01:07:31.830000,38.8261681,-122.7806702,1.61,0.44,earthquake,Cobb,CA
2019-03-12,00:26:12.580000,17.9561,-66.1608,16,2.24,earthquake,Jobos,Puerto Rico
2019-03-12,00:09:51.870000,38.8196678,-122.81633,1.96,0.69,earthquake,The Geysers,CA
2019-03-12,00:03:38.450000,38.8160019,-122.8170013,2.04,0.88,earthquake,The Geysers,CA
2019-03-11,23:53:45.450000,19.4109993,-155.2658386,0.39,1.79,earthquake,Volcano,Hawaii
2019-03-11,23:27:47.750000,33.6866667,-116.717,15.23,0.05,earthquake,Idyllwild,CA
2019-03-11,23:25:45.980000,38.8361667,-122.7943333,2.21,0.09,earthquake,Cobb,CA
2019-03-11,23:22:25.420000,38.8284988,-122.807663,1.96,0.72,earthquake,The Geysers,CA
2019-03-11,22:41:39.740000,38.8284988,-122.8075027,1.79,0.92,earthquake,The Geysers,CA
2019-03-11,22:34:28.300000,17.9513,-66.1645,16,1.44,earthquake,Jobos,Puerto Rico
2019-03-11,22:31:13.780000,19.398,-155.2631667,1.7,2.33,earthquake,Volcano,Hawaii
2019-03-11,21:51:48.760000,38.8106651,-122.8191681,2.73,0.7,earthquake,The Geysers,CA
2019-03-11,21:21:08.116000,38.0435,-120.4356,6,1.5,earthquake,Columbia,California
2019-03-11,21:17:11.640000,38.8366667,-122.7963333,1.86,0.54,earthquake,Cobb,CA
2019-03-11,21:14:56.740000,33.4863333,-116.7896667,6.29,1.2,earthquake,Aguanga,CA
2019-03-11,21:06:34.050000,46.8463333333333,-123.157833333333,-0.39,1.72,explosion,Rochester,Washington
2019-03-11,20:04:25.910000,17.9553,-66.1583,15,1.87,earthquake,Jobos,Puerto Rico
2019-03-11,20:00:45.720000,33.484,-116.7908333,5.58,1.01,earthquake,Aguanga,CA
2019-03-11,19:46:20.920000,47.5743333333333,-122.682333333333,16.35,1.45,earthquake,Erlands Point-Kitsap Lake,Washington
2019-03-11,19:10:47.430000,33.8013333,-117.2398333,-0.47,0.78,quarry blast,Perris,CA
2019-03-11,19:03:50.440000,35.0036667,-118.1785,-0.82,0.98,quarry blast,Mojave,CA
2019-03-11,19:03:30.770000,36.2058333,-89.4903333,5.96,1.56,earthquake,Ridgely,Tennessee
2019-03-11,18:56:43.240000,46.6031666666667,-119.852166666667,6.66,1.02,earthquake,Desert Aire,Washington
2019-03-11,18:47:38.060000,33.5366667,-116.7153333,2.47,0.19,earthquake,Anza,CA
2019-03-11,18:39:24.420000,47.5866666666667,-122.572833333333,4.31,1.09,earthquake,Enetai,Washington
2019-03-11,18:36:21.260000,31.0162,-87.2078,5,3.1,earthquake,Flomaton,Alabama
2019-03-11,18:32:44.664000,37.3863,-118.419,12,1.3,earthquake,Dixon Lane-Meadow Creek,California
2019-03-11,18:30:11.460000,38.8031667,-122.7746667,4.3,0.38,earthquake,The Geysers,CA
2019-03-11,17:51:39.350000,34.2045,-117.062,2.11,1.37,earthquake,Running Springs,CA
2019-03-11,17:48:07.030000,41.6808333,-112.0583333,-1.59,0.96,earthquake,Honeyville,Utah
2019-03-11,16:59:19.380000,38.8251648,-122.8034973,2.32,1.09,earthquake,The Geysers,CA
2019-03-11,16:58:46.070000,33.5353333,-116.7171667,2.76,0.23,earthquake,Anza,CA
2019-03-11,16:58:31.230000,38.8253326,-122.8043365,2.56,0.88,earthquake,The Geysers,CA
2019-03-11,16:50:34.500000,38.8396683,-122.8235016,-0.14,0.94,earthquake,Cobb,CA
2019-03-11,16:23:47.610000,38.8051682,-122.8113327,1.57,0.8,earthquake,The Geysers,CA
2019-03-11,16:02:53.710000,36.9476667,-121.5473333,4.49,0.64,earthquake,Gilroy,CA
2019-03-11,15:52:28.290000,37.5948333,-119.011,1.28,0.37,earthquake,Mammoth Lakes,CA
2019-03-11,15:47:48.850000,33.4918333,-116.7886667,4.72,0.53,earthquake,Aguanga,CA
2019-03-11,15:42:41.150000,38.8056679,-122.8183365,2.43,0.55,earthquake,The Geysers,CA
2019-03-11,15:38:39.940000,38.8055,-122.8128357,1.71,1.12,earthquake,The Geysers,CA
2019-03-11,15:15:37.640000,37.6335,-119.0393333,0.91,-0.09,earthquake,Mammoth Lakes,CA
2019-03-11,14:38:50.700000,38.8235016,-122.803833,2.3,0.72,earthquake,The Geysers,CA
2019-03-11,14:17:05.540000,37.6463333,-118.9455,4.92,0.34,earthquake,Mammoth Lakes,CA
2019-03-11,14:05:38.697000,62.1519,-145.7025,19.1,1.5,earthquake,Glennallen,Alaska
2019-03-11,13:00:09.290000,33.7223333,-116.7666667,15.81,0.18,earthquake,Idyllwild,CA
2019-03-11,12:43:51.540000,38.8243333,-122.794,1.2,0.19,earthquake,Cobb,CA
2019-03-11,12:27:51.250000,33.0893333,-116.596,10.76,0.92,earthquake,Julian,CA
2019-03-11,12:25:08.050000,40.5703333,-122.1306667,15.32,1.34,earthquake,Millville,CA
2019-03-11,12:20:32.940000,37.4103333,-121.7466667,6.16,1.05,earthquake,Alum Rock,CA
2019-03-11,12:18:04.880000,38.0533,-97.9618,5,1.9,earthquake,Hutchinson,Kansas
2019-03-11,12:05:52.503000,38.3213,-119.2362,5.4,0.5,earthquake,Bridgeport,California
2019-03-11,12:05:47.690000,38.836,-122.811,2.38,0.7,earthquake,Cobb,CA
2019-03-11,12:03:26.064000,61.4593,-149.9418,35.7,1.6,earthquake,Big Lake,Alaska
2019-03-11,11:39:53.990000,40.575,-122.1551667,21.37,2.67,earthquake,Millville,CA
2019-03-11,11:30:10.200000,37.6408333,-118.9211667,5.53,0.15,earthquake,Mammoth Lakes,CA
2019-03-11,11:00:26.700000,37.6401667,-118.9153333,5.55,0.36,earthquake,Mammoth Lakes,CA
2019-03-11,10:52:37.450000,38.8120003,-122.831665,1.35,0.56,earthquake,The Geysers,CA
2019-03-11,10:42:48.710000,33.2633333,-116.0091667,3.51,1.4,earthquake,Salton City,CA
2019-03-11,10:21:07.790000,33.262,-116.012,3.53,1.52,earthquake,Salton City,CA
2019-03-11,10:16:14.390000,33.2575,-116.402,6.96,0.47,earthquake,Borrego Springs,CA
2019-03-11,10:02:42.560000,34.1098333,-117.3161667,15.49,0.75,earthquake,San Bernardino,CA
2019-03-11,09:35:58.620000,38.817,-122.7923333,1.85,1.15,earthquake,The Geysers,CA
2019-03-11,09:32:40.550000,38.755,-122.7231667,1.66,2.14,earthquake,Anderson Springs,CA
2019-03-11,09:26:27.480000,38.8098335,-122.8311691,1.08,0.56,earthquake,The Geysers,CA
2019-03-11,09:04:25.150000,38.8088341,-122.7914963,0.05,0.75,earthquake,The Geysers,CA
2019-03-11,08:55:35.390000,38.8063333,-122.7903333,0.57,1.91,earthquake,The Geysers,CA
2019-03-11,08:43:24.520000,38.8111667,-122.8273333,1.86,1.51,earthquake,The Geysers,CA
2019-03-11,08:43:19.730000,33.9905,-116.749,16.08,0.73,earthquake,Cabazon,CA
2019-03-11,08:43:01.420000,38.8098335,-122.8338318,2.22,0.94,earthquake,The Geysers,CA
2019-03-11,08:32:33.990000,38.823,-122.81,1.48,0.22,earthquake,The Geysers,CA
2019-03-11,08:28:14.810000,38.81,-122.8278333,2.02,2.63,earthquake,The Geysers,CA
2019-03-11,08:27:59.040000,38.8106667,-122.8268333,1.7,2.67,earthquake,The Geysers,CA
2019-03-11,08:23:29.280000,38.8196678,-122.7921677,2.42,1.1,earthquake,The Geysers,CA
2019-03-11,08:18:37.690000,17.9656,-66.1596,15,1.3,earthquake,Jobos,Puerto Rico
2019-03-11,08:18:31.220000,47.5988333333333,-122.685833333333,14.02,0.58,earthquake,Erlands Point-Kitsap Lake,Washington
2019-03-11,08:07:59.750000,18.0105,-66.8333,11,1.84,earthquake,Indios,Puerto Rico
2019-03-11,08:00:16.699000,61.4837,-149.9062,33.1,1.3,earthquake,Big Lake,Alaska
2019-03-11,07:58:47.650000,38.8378334,-122.7843323,1.74,0.56,earthquake,Cobb,CA
2019-03-11,07:54:06.930000,33.3188333,-116.415,6.84,0.95,earthquake,Borrego Springs,CA
2019-03-11,07:15:49.380000,38.8381653,-122.8263321,1.35,0.57,earthquake,The Geysers,CA
2019-03-11,07:09:49.010000,38.8375,-122.7816667,2.56,0.3,earthquake,Cobb,CA
2019-03-11,07:07:53.010000,33.488,-116.7846667,4.61,0.4,earthquake,Aguanga,CA
2019-03-11,06:56:42.840000,38.8230019,-122.7990036,2.46,0.49,earthquake,The Geysers,CA
2019-03-11,06:50:13.870000,40.2151667,-121.1028333,7.75,1.9,earthquake,East Shore,CA
2019-03-11,06:37:51.740000,33.1828,132.6498,41.32,4.9,earthquake,Kihoku-cho,Japan
2019-03-11,06:27:53.540000,18.0451,-66.8525,19,1.53,earthquake,Yauco,Puerto Rico
2019-03-11,06:23:26.640000,37.48,-118.6145,0.43,0.89,earthquake,Round Valley,CA
2019-03-11,06:18:25.080000,33.3283333,-116.4046667,4.64,0.81,earthquake,Borrego Springs,CA
2019-03-11,05:45:34.030000,38.8243332,-122.7948303,0.82,0.55,earthquake,The Geysers,CA
2019-03-11,05:43:57.990000,33.319,-116.4138333,7.45,1.14,earthquake,Borrego Springs,CA
2019-03-11,05:35:12.440000,38.0066,-97.9859,5,2.8,earthquake,South Hutchinson,Kansas
2019-03-11,05:11:00.080000,38.793,-122.7598333,1.23,1.42,earthquake,The Geysers,CA
2019-03-11,04:57:16.200000,32.571,-115.6636667,10.12,1.48,earthquake,"Progreso, B.C.",MX
2019-03-11,04:22:42.690000,38.7733345,-122.7434998,1.16,0.73,earthquake,The Geysers,CA
2019-03-11,04:04:12.750000,35.1356,-97.6171,5,1.8,earthquake,Blanchard,Oklahoma
